TABLE_NAME     COLUMN_NAME            DATA_TYPE
tPatientWorksheet   GoalINR                varchar
tPatientWorksheet   BaselineINR            varchar
tPatientWorksheet   BaselineCBC            varchar
tPatientWorksheet   PatientEducation       varchar
tPatientWorksheet   IsActive               bit
tPatientWorksheet   IsDeleted              bit
tPatientWorksheet   UserCreated            varchar
tPatientWorksheet   DateCreated            datetime
tPatientWorksheet   UserUpdated            varchar
tPatientWorksheet   DateUpdated            datetime
tPregnancy          PregnancyID            int
tPregnancy          PatientID              int
tPregnancy          ChartNumber            varchar
tPregnancy          LastName               varchar
tPregnancy          FirstName              varchar
tPregnancy          MiddleName             varchar
tPregnancy          HomePhone              varchar
tPregnancy          PregnancyNumber        varchar
tPregnancy          LMP                    datetime
tPregnancy          EntryDate              datetime
tPregnancy          EDC                    datetime
tPregnancy          ProviderID             int
tPregnancy          PrivateMedicalDoctor   varchar
tPregnancy          DeliveryHospital       varchar
tPregnancy          AgeAtDelivery          varchar
tPregnancy          GestWeek               varchar
tPregnancy          BirthOutcome           varchar
tPregnancy          BabyGenderCode         varchar
tPregnancy          BabyWeightMetric       varchar
tPregnancy          BabyWeightLbs          varchar
tPregnancy          BabyWeightOz           varchar
tPregnancy          DeliveryClosureDate    datetime
tPregnancy          ClosureDate            datetime
tPregnancy          ClosureReason          varchar
tPregnancy          ClosePregEctopic       bit
tPregnancy          CloseMultiBirth        bit
tPregnancy          CPSPBirthoutcomeID     int
tPregnancy          CPSPDeliveryTypeID     int
tPregnancy          DeliveryType           varchar
tPregnancy          NewbornPhysician       varchar
tPregnancy          ReferredBy             varchar
tPregnancy          FatherofBaby           varchar
tPregnancy          FatherofBabyPhone      varchar
tPregnancy          PartnerName            varchar
tPregnancy          PartnerPhone           varchar
tPregnancy   LengthOfLabor                 varchar
tPregnancy   Anes                          varchar
tPregnancy   CommentsComplications         varchar
tPregnancy   EducationLastGradeCompleted   varchar
tPregnancy   PreTermLabor                  bit
tPregnancy   LMPDate                       datetime
tPregnancy   LMPEDDDate                    datetime
tPregnancy   InitialExamDate               datetime
tPregnancy   InitialExamWeeks              varchar
tPregnancy   InitialExamEDDDate            datetime
tPregnancy   UltrasoundDate                datetime
tPregnancy   UltrasoundWeeks               varchar
tPregnancy   UltrasoundEDDDate             datetime
tPregnancy   InitialEDDDate                datetime
tPregnancy   InitialEdBy                   varchar
tPregnancy   QuickeningDate                datetime
tPregnancy   QuickeningWeeks               varchar
tPregnancy   QuickeningEDDDate             datetime
tPregnancy   FundalhtDate                  datetime
tPregnancy   FundalhtWeeks                 varchar
tPregnancy   FundalhtEDDDate               datetime
tPregnancy   FHTWDate                      datetime
tPregnancy   FHTWWeeks                     varchar
tPregnancy   FHTWEDDDate                   datetime
tPregnancy   Ultrasound1820Date            datetime
tPregnancy   Ultrasound1820Weeks           varchar
tPregnancy   Ultrasound1820EDDDate         datetime
tPregnancy   FinalEDDDate                  datetime
tPregnancy   FinalEdBY                     varchar
tPregnancy   hCGDate                       varchar
tPregnancy   BCP                           bit
tPregnancy   BMI                           varchar
tPregnancy   WeightCategory                varchar
tPregnancy   UltrasoundDays                varchar
tPregnancy   Ultrasound1820Days            varchar
tPregnancy   InitialExamDays               varchar
tPregnancy   PregravidWeight               varchar
tPregnancy   PregravidHeight               varchar
tPregnancy   IsMultipleBirth               bit
tPregnancy   TotalPreg                     varchar
tPregnancy   FullTerm                      varchar
tPregnancy   Premature                     varchar
tPregnancy   ABInduced                     varchar
tPregnancy   ABSpontaneous                 varchar
tPregnancy   MultBirths                    varchar
tPregnancy   Ectopics                      varchar
tPregnancy   Living                        varchar
tPregnancy   PostMature               varchar
tPregnancy   FetalDemise              varchar
tPregnancy   PatientTotalPreg         varchar
tPregnancy   PatientFullTerm          varchar
tPregnancy   PatientPremature         varchar
tPregnancy   PatientABInduced         varchar
tPregnancy   PatientABSpontaneous     varchar
tPregnancy   PatientMultBirths        varchar
tPregnancy   PatientEctopics          varchar
tPregnancy   PatientLiving            varchar
tPregnancy   PatientPostMature        varchar
tPregnancy   PatientFetalDemise       varchar
tPregnancy   MENH_Definite            bit
tPregnancy   MENH_Approx              bit
tPregnancy   MENH_Unknown             bit
tPregnancy   MENH_Normal              bit
tPregnancy   MENH_FinalLMP            datetime
tPregnancy   MENH_MensesMonthly       bit
tPregnancy   MENH_PriorMenses         datetime
tPregnancy   MENH_ONBC                bit
tPregnancy   MENH_Frequency           varchar
tPregnancy   MENH_Menarch             varchar
tPregnancy   MENH_hCGDate             datetime
tPregnancy   MENH_Comments            varchar
tPregnancy   MH1                      varchar
tPregnancy   MH2                      varchar
tPregnancy   MH3                      varchar
tPregnancy   MH4                      varchar
tPregnancy   MH5                      varchar
tPregnancy   MH6                      varchar
tPregnancy   MH7                      varchar
tPregnancy   MH8                      varchar
tPregnancy   MH9                      varchar
tPregnancy   MH10                     varchar
tPregnancy   MH11                     varchar
tPregnancy   MH12                     varchar
tPregnancy   MH13                     varchar
tPregnancy   MH14_TobaccoAmtPrePreg   varchar
tPregnancy   MH14_TobaccoAmtPreg      varchar
tPregnancy   MH14_TobaccoYearsUse     varchar
tPregnancy   MH15_AlcoholAmtPrePreg   varchar
tPregnancy   MH15_AlcoholAmtPreg      varchar
tPregnancy   MH15_AlcoholYearsUse     varchar
tPregnancy   MH16_IllicitAmtPrePreg   varchar
tPregnancy   MH16_IllicitAmtPreg      varchar
tPregnancy   MH16_IllicitYearsUse     varchar
tPregnancy   MH17                     varchar
tPregnancy   MH18    varchar
tPregnancy   MH19    varchar
tPregnancy   MH20    varchar
tPregnancy   MH21    varchar
tPregnancy   MH22    varchar
tPregnancy   MH23    varchar
tPregnancy   MH24    varchar
tPregnancy   MH25    varchar
tPregnancy   MH26    varchar
tPregnancy   MH27    varchar
tPregnancy   MH28    varchar
tPregnancy   MH29    varchar
tPregnancy   MH30    varchar
tPregnancy   MH31    varchar
tPregnancy   MH32    varchar
tPregnancy   MH33    varchar
tPregnancy   MH34    varchar
tPregnancy   MH35    varchar
tPregnancy   MH1S    varchar
tPregnancy   MH2S    varchar
tPregnancy   MH3S    varchar
tPregnancy   MH4S    varchar
tPregnancy   MH5S    varchar
tPregnancy   MH6S    varchar
tPregnancy   MH7S    varchar
tPregnancy   MH8S    varchar
tPregnancy   MH9S    varchar
tPregnancy   MH10S   varchar
tPregnancy   MH11S   varchar
tPregnancy   MH12S   varchar
tPregnancy   MH13S   varchar
tPregnancy   MH17S   varchar
tPregnancy   MH18S   varchar
tPregnancy   MH19S   varchar
tPregnancy   MH20S   varchar
tPregnancy   MH21S   varchar
tPregnancy   MH22S   varchar
tPregnancy   MH23S   varchar
tPregnancy   MH24S   varchar
tPregnancy   MH25S   varchar
tPregnancy   MH26S   varchar
tPregnancy   MH27S   varchar
tPregnancy   MH28S   varchar
tPregnancy   MH29S   varchar
tPregnancy   MH30S   varchar
tPregnancy   MH31S   varchar
tPregnancy   MH32S   varchar
tPregnancy        MH33S                             varchar
tPregnancy        MH34S                             varchar
tPregnancy        MH35S                             varchar
tPregnancy        MH_Comments                       varchar
tPregnancy        GH1                               int
tPregnancy        GH2                               int
tPregnancy        GH3                               int
tPregnancy        GH4                               int
tPregnancy        GH5                               int
tPregnancy        GH6                               int
tPregnancy        GH7                               int
tPregnancy        GH8                               int
tPregnancy        GH9                               int
tPregnancy        GH10                              int
tPregnancy        GH11                              int
tPregnancy        GH12                              int
tPregnancy        GH13                              int
tPregnancy        GH14                              int
tPregnancy        GH15                              int
tPregnancy        GH16                              int
tPregnancy        GH17                              int
tPregnancy        GH17IfYes                         varchar
tPregnancy        GH18                              int
tPregnancy        GH_Comments                       varchar
tPregnancy        IF1                               int
tPregnancy        IF2                               int
tPregnancy        IF3                               int
tPregnancy        IF4                               int
tPregnancy        IF5                               int
tPregnancy        IF6                               int
tPregnancy        IF_Comments                       varchar
tPregnancy        ReligiousCulturalConsiderations   varchar
tPregnancy        AnesthesiaConsultPlanned          int
tPregnancy        PERequests                        varchar
tPregnancy        PETubalConsentDate                datetime
tPregnancy        PETubalInitialBy                  varchar
tPregnancy        IsActive                          bit
tPregnancy        IsDeleted                         bit
tPregnancy        UserCreated                       varchar
tPregnancy        DateCreated                       datetime
tPregnancy        UserUpdated                       varchar
tPregnancy        DateUpdated                       datetime
tPrintStatement   PrintStatementID                  int
tPrintStatement   PatientID                         int
tPrintStatement   VisitID                           int
tPrintStatement   Comment                           varchar
tPrintStatement   DatePrinted                       datetime
tPrintStatement   ResentNumber          int
tPrintStatement   IsActive              bit
tPrintStatement   IsDeleted             bit
tPrintStatement   UserCreated           varchar
tPrintStatement   DateCreated           datetime
tPrintStatement   UserUpdated           varchar
tPrintStatement   DateUpdated           datetime
tPurchaseOrder    PurchaseOrderID       int
tPurchaseOrder    PurchaseOrderNumber   varchar
tPurchaseOrder    VendorID              int
tPurchaseOrder    InvoiceDate           datetime
tPurchaseOrder    DueDate               datetime
tPurchaseOrder    ShipTo                varchar
tPurchaseOrder    PatientID             int
tPurchaseOrder    Terms                 varchar
tPurchaseOrder    FOB                   varchar
tPurchaseOrder    ShippedVia            varchar
tPurchaseOrder    ContactName           varchar
tPurchaseOrder    Printed               bit
tPurchaseOrder    ForManufacture        bit
tPurchaseOrder    Received              bit
tPurchaseOrder    Invoiced              bit
tPurchaseOrder    AmountInvoiced        money
tPurchaseOrder    Notes                 varchar
tPurchaseOrder    AuthorizedID          int
tPurchaseOrder    PlacedDate            datetime
tPurchaseOrder    PlacedID              int
tPurchaseOrder    PlacedNotes           varchar
tPurchaseOrder    AlertEmployee         bit
tPurchaseOrder    AuthorizedDate        datetime
tPurchaseOrder    InternalNotes         varchar
tPurchaseOrder    VendorOrderRefNum     varchar
tPurchaseOrder    Canceled              bit
tPurchaseOrder    UserCreated           varchar
tPurchaseOrder    DateCreated           datetime
tPurchaseOrder    UserUpdated           varchar
tPurchaseOrder    DateUpdated           datetime
tReferralEntry    ReferralEntryID       int
tReferralEntry    PatientID             int
tReferralEntry    ChartNumber           varchar
tReferralEntry    FacilityCode          varchar
tReferralEntry    LastName              varchar
tReferralEntry    FirstName             varchar
tReferralEntry    MiddleName            varchar
tReferralEntry    Birthdate             datetime
tReferralEntry    HomePhone             varchar
tReferralEntry    SSN                   varchar
tReferralEntry   ReferralDate               datetime
tReferralEntry   DiagnosisCode              varchar
tReferralEntry   Diagnosis                  varchar
tReferralEntry   PayerID                    int
tReferralEntry   PayerCode                  varchar
tReferralEntry   ProviderID                 int
tReferralEntry   ProviderCode               varchar
tReferralEntry   ReferralProviderID         int
tReferralEntry   ReferralProviderName       varchar
tReferralEntry   SpecialtyID                int
tReferralEntry   SpecialtyDescription       varchar
tReferralEntry   PriorityID                 int
tReferralEntry   Priority                   varchar
tReferralEntry   AuthorizationNumber        varchar
tReferralEntry   AppointmentDate            datetime
tReferralEntry   FollowUpNeededDate         datetime
tReferralEntry   ClosureDate                datetime
tReferralEntry   ReferralClosureID          int
tReferralEntry   ReferralClosure            varchar
tReferralEntry   VisitID                    int
tReferralEntry   UserID                     int
tReferralEntry   ReferralCode               varchar
tReferralEntry   ServiceRequested           varchar
tReferralEntry   VersionLevel               varchar
tReferralEntry   ArchiveDate                datetime
tReferralEntry   ArchiveDocument            varchar
tReferralEntry   UserCreated                varchar
tReferralEntry   DateCreated                datetime
tRefill          RefillID                   int
tRefill          PatientMedicationID        int
tRefill          PatientMedicationNewID     int
tRefill          PatientID                  int
tRefill          PatientRxRefillReqIDCode   int
tRefill          MessageIDCode              varchar
tRefill          RequestDate                datetime
tRefill          RxReferenceNumber          varchar
tRefill          PrescriberOrderNum         varchar
tRefill          PharmacyIDCode             varchar
tRefill          ProviderIDCode             int
tRefill          PatientIDCode              int
tRefill          PatientRxIDCode            int
tRefill          PatientLast                varchar
tRefill          PatientFirst               varchar
tRefill          Drug                       varchar
tRefill          DrugID                     varchar
tRefill          Schedule                   varchar
tRefill          Directions                 varchar
tRefill   NumRefillsReq                                  int
tRefill   NumRefillsAppr                                 int
tRefill   RefillResponse                                 varchar
tRefill   RefRespDenyCode                                varchar
tRefill   RefRespNote                                    varchar
tRefill   RefRespUserIDCode                              varchar
tRefill   Status                                         varchar
tRefill   StatusMessage                                  varchar
tRefill   Pharmacy                                       varchar
tRefill   ProviderExtIDCode                              varchar
tRefill   ProviderName                                   varchar
tRefill   NPI                                            varchar
tRefill   DEA                                            varchar
tRefill   mainphone                                      varchar
tRefill   HeaderToText                                   varchar
tRefill   HeaderFromText                                 varchar
tRefill   HeaderMessageIDCode                            varchar
tRefill   HeaderSentTime                                 varchar
tRefill   HeaderSecuritySenderTertiaryIdentification     varchar
tRefill   HeaderSecurityReceiverTertiaryIdentification   varchar
tRefill   HeaderRxReferenceNumber                        varchar
tRefill   HeaderPrescriberOrderNumber                    varchar
tRefill   PharmacyNCPDPID                                varchar
tRefill   PharmacyNPI                                    varchar
tRefill   PharmacyStoreName                              varchar
tRefill   PharmacyAddress1                               varchar
tRefill   PharmacyCity                                   varchar
tRefill   PharmacyState                                  varchar
tRefill   PharmacyZipCode                                varchar
tRefill   PharmacyCommunicationNumberTE                  varchar
tRefill   PharmacyCommunicationQualifierTE               varchar
tRefill   PharmacyCommunicationNumberFX                  varchar
tRefill   PharmacyCommunicationQualifierFX               varchar
tRefill   PrescriberNPI                                  varchar
tRefill   PrescriberDEANumber                            varchar
tRefill   PrescriberLastName                             varchar
tRefill   PrescriberFirstName                            varchar
tRefill   PrescriberSuffix                               varchar
tRefill   PrescriberAddress1                             varchar
tRefill   PrescriberCity                                 varchar
tRefill   PrescriberState                                varchar
tRefill   PrescriberZipCode                              varchar
tRefill   PrescriberCommunicationNumberTE                varchar
tRefill   PrescriberCommunicationQualifierTE             varchar
tRefill   PrescriberCommunicationNumberFX                varchar
tRefill   PrescriberCommunicationQualifierFX             varchar
tRefill   PatientLastName                                varchar
tRefill   PatientFirstName                      varchar
tRefill   PatientMiddleName                     varchar
tRefill   PatientGender                         varchar
tRefill   PatientDateOfBirth                    datetime
tRefill   PatientAddress1                       varchar
tRefill   PatientCity                           varchar
tRefill   PatientState                          varchar
tRefill   PatientZipCode                        varchar
tRefill   PatientCommunicationNumberTE          varchar
tRefill   PatientCommunicationQualifierTE       varchar
tRefill   PatientCommunicationNumberFX          varchar
tRefill   PatientCommunicationQualifierFX       varchar
tRefill   PrescribedDrugDescription             varchar
tRefill   PrescribedProductCode                 varchar
tRefill   PrescribedProductCodeQualifier        varchar
tRefill   PrescribedDrugDBCode                  varchar
tRefill   PrescribedDrugDBCodeQualifier         varchar
tRefill   PrescribedQuantityValue               varchar
tRefill   PrescribedQuantityCodeListQualifier   varchar
tRefill   PrescribedQuantityUnitSourceCode      varchar
tRefill   PrescribedQuantityPotencyUnitCode     varchar
tRefill   PrescribedDaysSupply                  varchar
tRefill   PrescribedDirections                  varchar
tRefill   PrescribedNote                        varchar
tRefill   PrescribedRefillsQualifier            varchar
tRefill   PrescribedRefillsValue                varchar
tRefill   PrescribedSubstitution                varchar
tRefill   PrescribedWrittenDate                 datetime
tRefill   DispensedDrugDescription              varchar
tRefill   DispensedProductCode                  varchar
tRefill   DispensedProductCodeQualifier         varchar
tRefill   DispensedDrugDBCode                   varchar
tRefill   DispensedDrugDBCodeQualifier          varchar
tRefill   DispensedQuantityValue                varchar
tRefill   DispensedQuantityCodeListQualifier    varchar
tRefill   DispensedQuantityUnitSourceCode       varchar
tRefill   DispensedQuantityPotencyUnitCode      varchar
tRefill   DispensedDaysSupply                   varchar
tRefill   DispensedDirections                   varchar
tRefill   DispensedNote                         varchar
tRefill   DispensedRefillsQualifier             varchar
tRefill   DispensedRefillsValue                 varchar
tRefill   DispensedSubstitution                 varchar
tRefill   DispensedWrittenDate                  datetime
tRefill   DispensedLastFillDate                 datetime
tRefill   ResponseProviderID                    int
tRefill   ResponseProviderName                  varchar
tRefill       ResponseNote                varchar
tRefill       ResponseDate                datetime
tRefill       ResponseCode                varchar
tRefill       ResponseText                varchar
tRefill       ResponseMessageIDCode       varchar
tRefill       PatientAssignmentUserID     int
tRefill       PatientAssignmentUserName   varchar
tRefill       PatientAssignmentDate       datetime
tRefill       ArchiveDate                 datetime
tRefill       ArchiveDocument             varchar
tRefill       UserCreated                 varchar
tRefill       DateCreated                 datetime
tSMSMessage   SMSMessageID                int
tSMSMessage   MessageStatus               varchar
tSMSMessage   MessageID                   int
tSMSMessage   MessageUI                   uniqueidentifier
tSMSMessage   PatientID                   int
tSMSMessage   LanguageID                  int
tSMSMessage   MessageBodyID               int
tSMSMessage   BusinessRuleID              int
tSMSMessage   ReferenceField              varchar
tSMSMessage   ReferenceValue              int
tSMSMessage   ReferenceDate               date
tSMSMessage   UserCreated                 varchar
tSMSMessage   DateCreated                 datetime
tSMSMessage   APIKey                      varchar
tSMSMessage   ExternalSystemID            int
tSMSMessage   ExternalReference           varchar
tSMSMessage   FromNumber                  varchar
tSMSMessage   ToNumber                    varchar
tSMSMessage   Direction                   varchar
tSMSMessage   DateAPICall                 varchar
tSMSMessage   DateSent                    varchar
tSMSMessage   MsgStatus                   varchar
tSMSMessage   ReturnCode                  varchar
tSMSMessage   ReturnText                  varchar
tSMSMessage   Price                       varchar
tSMSMessage   PriceUnit                   varchar
tSMSMessage   ReplyButtonNumber           int
tSMSMessage   ReplyButtonText             varchar
tSMSMessage   ReplyDate                   datetime
tSMSMessage   ReplyText                   varchar
tSMSMessage   ReplyProcessDate            datetime
tSMSMessage   ReplyProcessStatus          varchar
tTaskItem     TaskItemID                  int
tTaskItem     TaskWorkflowID              int
tTaskItem     UserID                      int
tTaskItem           RoleID                 int
tTaskItem           TaskPriorityID         int
tTaskItem           TaskStatusID           int
tTaskItem           PatientID              int
tTaskItem           VisitID                int
tTaskItem           LabEntryID             int
tTaskItem           ReferralEntryID        int
tTaskItem           ProviderID             int
tTaskItem           ScanDocumentID         int
tTaskItem           Subject                varchar
tTaskItem           TaskDescription        varchar
tTaskItem           ScreenName             varchar
tTaskItem           DueDate                datetime
tTaskItem           StatusComment          varchar
tTaskItem           UserCompleted          varchar
tTaskItem           DateCompleted          datetime
tTaskItem           TaskTypeID             int
tTaskItem           TaskOwnerID            int
tTaskItem           TaskOwner              varchar
tTaskItem           ArchiveDocument        varchar
tTaskItem           ArchiveDate            datetime
tTaskItem           UserCreated            varchar
tTaskItem           DateCreated            datetime
tUDSTableInfoTemp   UDSTableInfoID         int
tUDSTableInfoTemp   PatientID              int
tUDSTableInfoTemp   VisitID                int
tUDSTableInfoTemp   VisitDate              datetime
tUDSTableInfoTemp   LocationID             int
tUDSTableInfoTemp   BirthDate              datetime
tUDSTableInfoTemp   EthnicID               int
tUDSTableInfoTemp   SpokenLanguageID       int
tUDSTableInfoTemp   IncomeID               int
tUDSTableInfoTemp   WorkerTypeID           int
tUDSTableInfoTemp   RaceID                 int
tUDSTableInfoTemp   ZipCode                varchar
tUDSTableInfoTemp   ProviderTypeID         int
tUDSTableInfoTemp   ProviderType           varchar
tUDSTableInfoTemp   DiagnosisCode          varchar
tUDSTableInfoTemp   ProcedureCode          varchar
tUDSTableInfoTemp   Gender                 char
tUDSTableInfoTemp   SpokenLanguage         varchar
tUDSTableInfoTemp   MaximumIncomePercent   int
tUDSTableInfoTemp   WorkerType             varchar
tUDSTableInfoTemp   CPSPEntryDate          datetime
tUDSTableInfoTemp   CPSPFourWeekLimit      datetime
tUDSTableInfoTemp   CPSPSecondTrimester    datetime
tUDSTableInfoTemp   CPSPThirdTrimester     datetime
tUDSTableInfoTemp   CPSPEstDueDate          datetime
tUDSTableInfoTemp   CPSPBirthDate           datetime
tUDSTableInfoTemp   CPSPBabyGender          char
tUDSTableInfoTemp   CPSPBabyWeightMetric    float
tUDSTableInfoTemp   CPSPBabyWeightLbs       int
tUDSTableInfoTemp   CPSPBabyWeightOz        int
tUDSTableInfoTemp   PaymentAmount           decimal
tUDSTableInfoTemp   ChargeAmount            decimal
tUDSTableInfoTemp   PatientAmount           decimal
tUDSTableInfoTemp   PaymentDate             datetime
tUDSTableInfoTemp   BillingItemText         varchar
tUDSTableInfoTemp   PayerID                 int
tUDSTableInfoTemp   PayerName               varchar
tUDSTableInfoTemp   PayerTypeID             int
tUDSTableInfoTemp   PayerType               varchar
tUDSTableInfoTemp   ClaimType               varchar
tUDSTableInfoTemp   AccountNumber           varchar
tUDSTableInfoTemp   PaymentCodeID           int
tUDSTableInfoTemp   PaymentCode             varchar
tUDSTableInfoTemp   PrimaryPayer            varchar
tUDSTableInfoTemp   PayerType1              varchar
tUDSTableInfoTemp   PayerGroup              varchar
tVideoSession       VideoSessionID          int
tVideoSession       VideoSessionTypeID      int
tVideoSession       VisitID                 int
tVideoSession       PatientID               int
tVideoSession       APISID                  varchar
tVideoSession       APIKey                  varchar
tVideoSession       APISecret               varchar
tVideoSession       APIShortKey             varchar
tVideoSession       ParticipantAccessCode   varchar
tVideoSession       IsActive                bit
tVideoSession       IsError                 bit
tVideoSession       IsWaiting               int
tVideoSession       StartTime               datetime
tVideoSession       EndTime                 datetime
tVideoSession       IsTimeout               int
tVideoSession       UserCreated             varchar
tVideoSession       DateCreated             datetime
tVideoSession       ExternalSystemID        int
tVideoSession       ExternalReference       varchar
tVideoSession       RoomName                varchar
tVideoSession       ActiveRoomSID           varchar
tVideoSession       RoomStatus              varchar
tVideoSession       RoomType                varchar
tVideoSession       RoomDuration            int
tVideoSession       WaitDuration            int
tVideoSession              SequenceNumber               varchar
tVideoSession              TrackSID                     varchar
tVideoSession              TrackKind                    varchar
tVideoSessionParticipant   VideoSessionParticipantID    int
tVideoSessionParticipant   VideoSessionID               int
tVideoSessionParticipant   RoomSID                      varchar
tVideoSessionParticipant   UserID                       int
tVideoSessionParticipant   PatientID                    int
tVideoSessionParticipant   IsOwner                      bit
tVideoSessionParticipant   IP                           varchar
tVideoSessionParticipant   DeviceName                   varchar
tVideoSessionParticipant   ComputerName                 varchar
tVideoSessionParticipant   ParticipantSID               varchar
tVideoSessionParticipant   ParticipantStatus            varchar
tVideoSessionParticipant   ParticipantSessionDuration   int
tVideoSessionParticipant   ParticipantWaitDuration      int
tVideoSessionParticipant   SequenceNumber               varchar
tVideoSessionParticipant   TrackSID                     varchar
tVideoSessionParticipant   TrackKind                    varchar
tVisit                     VisitID                      int
tVisit                     ServiceID                    int
tVisit                     ChartID                      int
tVisit                     ChartNumber                  varchar
tVisit                     FacilityID                   int
tVisit                     FacilityCode                 varchar
tVisit                     ProviderID                   int
tVisit                     ProviderName                 varchar
tVisit                     CompanyID                    int
tVisit                     FederalTaxNumber             varchar
tVisit                     PatientID                    int
tVisit                     FullName                     varchar
tVisit                     SuperBillNumber              varchar
tVisit                     SSN                          varchar
tVisit                     VisitDate                    datetime
tVisit                     IsNotEncounter               bit
tVisit                     IsSelectedForBilling         bit
tVisit                     HasBeenBilled                bit
tVisit                     PrimaryPayerID               int
tVisit                     PrimaryPayer                 varchar
tVisit                     SecondaryPayerID             int
tVisit                     SecondaryPayer               varchar
tVisit                     IsClosed                     bit
tVisit                     VisitStatusWorkflowID        int
tVisit                     FamilySize                   int
tVisit                     FamilyMonthlyIncome          money
tVisit                     MaxMonthlyIncome             money
tVisit                     PercentFederalPlan           money
tVisit       ProgramID               int
tVisit       ProgramName             varchar
tVisit       LocationID              int
tVisit       LocationName            varchar
tVisit       RenderingProviderID     int
tVisit       RenderingProviderName   varchar
tVisit       PatientNoteID           int
tVisit       ArchiveDate             datetime
tVisit       ArchiveDocument         varchar
tVisit       UserCreated             varchar
tVisit       DateCreated             datetime
tVisitCHDP   VisitID                 int
tVisitCHDP   PatientID               int
tVisitCHDP   NextVisit               datetime
tVisitCHDP   EthnicID                int
tVisitCHDP   RefLastName1            varchar
tVisitCHDP   RefFirstName1           varchar
tVisitCHDP   RefPhone1               varchar
tVisitCHDP   RefLastName2            varchar
tVisitCHDP   RefFirstName2           varchar
tVisitCHDP   RefPhone2               varchar
tVisitCHDP   CHDPComments            varchar
tVisitCHDP   BloodLeadRef            bit
tVisitCHDP   DentalRef               bit
tVisitCHDP   FosterChild             bit
tVisitCHDP   SecondHandSmoke         bit
tVisitCHDP   TobaccoUse              bit
tVisitCHDP   TobaccoCounseled        bit
tVisitCHDP   EnrolledInWIC           bit
tVisitCHDP   ReferredToWIC           bit
tVisitCHDP   PartialScreen           bit
tVisitCHDP   SPRecheck               bit
tVisitCHDP   PriorPM160              datetime
tVisitCHDP   Height                  int
tVisitCHDP   HeightFpt               int
tVisitCHDP   WeightLbs               int
tVisitCHDP   WeightOz                int
tVisitCHDP   BloodPressure           varchar
tVisitCHDP   Hemoglobin              float
tVisitCHDP   Hematocrit              int
tVisitCHDP   BirthWeightLbs          int
tVisitCHDP   BirthWeightOz           int
tVisitCHDP   PatientVisitType        varchar
tVisitCHDP   PatientScreenType       varchar
tVisitCHDP   PrintElectronic         bit
tVisitCHDP   A1A                     varchar
tVisitCHDP   A1B                     varchar
tVisitCHDP   A1C          varchar
tVisitCHDP   A1D          varchar
tVisitCHDP   A1ProcCode   varchar
tVisitCHDP   A1Fee        money
tVisitCHDP   A2A          varchar
tVisitCHDP   A2B          varchar
tVisitCHDP   A2C          varchar
tVisitCHDP   A2D          varchar
tVisitCHDP   A2ProcCode   varchar
tVisitCHDP   A2Fee        money
tVisitCHDP   A3A          varchar
tVisitCHDP   A3B          varchar
tVisitCHDP   A3C          varchar
tVisitCHDP   A3D          varchar
tVisitCHDP   A3ProcCode   varchar
tVisitCHDP   A3Fee        money
tVisitCHDP   A4A          varchar
tVisitCHDP   A4B          varchar
tVisitCHDP   A4C          varchar
tVisitCHDP   A4D          varchar
tVisitCHDP   A4ProcCode   varchar
tVisitCHDP   A4Fee        money
tVisitCHDP   A5A          varchar
tVisitCHDP   A5B          varchar
tVisitCHDP   A5C          varchar
tVisitCHDP   A5D          varchar
tVisitCHDP   A5ProcCode   varchar
tVisitCHDP   A5Fee        money
tVisitCHDP   A6A          varchar
tVisitCHDP   A6B          varchar
tVisitCHDP   A6C          varchar
tVisitCHDP   A6D          varchar
tVisitCHDP   A6ProcCode   varchar
tVisitCHDP   A6Fee        money
tVisitCHDP   A7A          varchar
tVisitCHDP   A7B          varchar
tVisitCHDP   A7C          varchar
tVisitCHDP   A7D          varchar
tVisitCHDP   A7ProcCode   varchar
tVisitCHDP   A7Fee        money
tVisitCHDP   A8A          varchar
tVisitCHDP   A8B          varchar
tVisitCHDP   A8C          varchar
tVisitCHDP   A8D          varchar
tVisitCHDP   A8ProcCode   varchar
tVisitCHDP   A8Fee        money
tVisitCHDP   A9A          varchar
tVisitCHDP   A9B                  varchar
tVisitCHDP   A9C                  varchar
tVisitCHDP   A9D                  varchar
tVisitCHDP   A9ProcCode           varchar
tVisitCHDP   A9Fee                money
tVisitCHDP   A10A                 varchar
tVisitCHDP   A10B                 varchar
tVisitCHDP   A10C                 varchar
tVisitCHDP   A10D                 varchar
tVisitCHDP   A10ProcCode          varchar
tVisitCHDP   A10Fee               money
tVisitCHDP   A11A                 varchar
tVisitCHDP   A11B                 varchar
tVisitCHDP   A11C                 varchar
tVisitCHDP   A11D                 varchar
tVisitCHDP   A11ProcCode          varchar
tVisitCHDP   A11Fee               money
tVisitCHDP   A12A                 varchar
tVisitCHDP   A12B                 varchar
tVisitCHDP   A12C                 varchar
tVisitCHDP   A12D                 varchar
tVisitCHDP   A12ProcCode          varchar
tVisitCHDP   A12Fee               money
tVisitCHDP   A13CHDPCode          varchar
tVisitCHDP   A13CHDPDescription   varchar
tVisitCHDP   A13A                 varchar
tVisitCHDP   A13B                 varchar
tVisitCHDP   A13C                 varchar
tVisitCHDP   A13D                 varchar
tVisitCHDP   A13ProcCode          varchar
tVisitCHDP   A13Fee               money
tVisitCHDP   A14CHDPCode          varchar
